,pair,correlation,same_sector,same_kmeans,mean_reverting,growth_differential
1266,"('IDXX', 'VTRS')",-0.8572741552240324,0,0,False,-0.0036320230667635164
1267,"('IDXX', 'RVTY')",0.9472022027239001,1,0,False,0.02104393414012385
1268,"('IDXX', 'TECH')",0.9682735582783764,0,0,False,0.03582304547062096
1269,"('IDXX', 'UHS')",0.5672928786458101,0,0,False,0.011436208326045597
1270,"('IDXX', 'INCY')",-0.23458419560985774,0,0,False,-0.0025388872534432214
1271,"('IDXX', 'CRL')",0.9561126204412133,1,1,False,-0.005560386212357146
1272,"('IDXX', 'HSIC')",0.7523917988999752,0,0,False,0.011269402436684662
1273,"('IDXX', 'TFX')",0.7679015043731109,0,0,False,0.017322819848883137
1274,"('IDXX', 'DVA')",0.7700078008940096,0,0,False,0.030177478938289454
1275,"('HUM', 'IQV')",0.9246763265429756,0,1,False,0.004463333502475693
1276,"('HUM', 'DXCM')",0.9027907700942867,0,0,False,-0.04044909055802099
1277,"('HUM', 'CNC')",0.926915221258041,1,0,False,-0.0007226592812778557
1278,"('HUM', 'CAH')",0.22165975239667232,0,0,False,0.0377830223281987
1279,"('HUM', 'MTD')",0.931203323179498,0,1,True,0.0126892975125063
1280,"('HUM', 'BIIB')",-0.3987406355653608,0,0,False,0.07000494421438122
1281,"('HUM', 'WST')",0.8939050573329252,0,0,False,-0.0022439369300473674
1282,"('HUM', 'WAT')",0.8932584588223267,0,1,False,0.011189289618751826
1283,"('HUM', 'ZBH')",0.6529860179474123,0,0,False,0.015987345077625732
1284,"('HUM', 'STE')",0.9382060861069854,0,1,False,0.0377830223281987
1285,"('HUM', 'COO')",0.8784443756561524,0,1,False,-0.008923424002898042
1286,"('HUM', 'LH')",0.9037792125373367,0,1,False,0.05245176302233897
1287,"('HUM', 'PODD')",0.9162466899066668,0,0,False,-0.04033278988026243
1288,"('HUM', 'HOLX')",0.9332868257926006,0,1,True,0.0719829994078702
1289,"('HUM', 'DGX')",0.9488538038816267,0,0,True,0.0382915350354524
1290,"('HUM', 'MOH')",0.9489404443140225,1,0,False,-0.03407925133730214
1291,"('HUM', 'BAX')",0.49919917518825374,0,0,False,0.009340003705855034
1292,"('HUM', 'ALGN')",0.7130782569583693,0,0,False,-0.026440574757179917
1293,"('HUM', 'VTRS')",-0.885699881793307,0,0,True,-0.0016720462091857763
1294,"('HUM', 'RVTY')",0.8707688647047587,0,1,False,0.02300391099770159
1295,"('HUM', 'TECH')",0.8647628382676685,0,1,False,0.0377830223281987
1296,"('HUM', 'UHS')",0.4804572815323525,0,1,False,0.013396185183623337
1297,"('HUM', 'INCY')",-0.19889932181956632,0,0,False,-0.0005789103958654812
1298,"('HUM', 'CRL')",0.8026820484926971,0,0,False,-0.003600409354779406
1299,"('HUM', 'HSIC')",0.7632694640020689,0,0,True,0.013229379294262402
1300,"('HUM', 'TFX')",0.6806202541846886,0,1,False,0.019282796706460877
1301,"('HUM', 'DVA')",0.6028523569408204,0,0,False,0.032137455795867194
1302,"('IQV', 'DXCM')",0.9253436937655208,0,0,False,-0.04491242406049668
1303,"('IQV', 'CNC')",0.8821182759304822,0,0,False,-0.0051859927837535486
1304,"('IQV', 'CAH')",0.09788132088395247,0,0,False,0.033319688825723004
1305,"('IQV', 'MTD')",0.972989617824476,1,1,False,0.008225964010030607
1306,"('IQV', 'BIIB')",-0.43507889588153853,0,0,False,0.06554161071190553
1307,"('IQV', 'WST')",0.9516640024163575,0,0,False,-0.00670727043252306
1308,"('IQV', 'WAT')",0.9667009978458755,1,1,True,0.006725956116276133
1309,"('IQV', 'ZBH')",0.7136017610173789,0,0,False,0.01152401157515004
1310,"('IQV', 'STE')",0.9767717067707837,0,1,True,0.033319688825723004
1311,"('IQV', 'COO')",0.9481334783472083,0,1,False,-0.013386757505373735
1312,"('IQV', 'LH')",0.9698391468805581,1,1,True,0.04798842951986328
1313,"('IQV', 'PODD')",0.9334939389566748,0,0,False,-0.044796123382738126
1314,"('IQV', 'HOLX')",0.933928608938337,0,1,False,0.06751966590539452
1315,"('IQV', 'DGX')",0.9448531535336733,1,0,True,0.03382820153297671
1316,"('IQV', 'MOH')",0.9413814728839461,0,0,False,-0.038542584839777835
1317,"('IQV', 'BAX')",0.5799784715834945,0,0,False,0.004876670203379341
1318,"('IQV', 'ALGN')",0.8359918091263161,0,0,False,-0.03090390825965561
1319,"('IQV', 'VTRS')",-0.8797741290034504,0,0,False,-0.006135379711661469
1320,"('IQV', 'RVTY')",0.9591995978996181,1,1,False,0.018540577495225898
1321,"('IQV', 'TECH')",0.9665563517048816,0,1,False,0.033319688825723004
1322,"('IQV', 'UHS')",0.5779210337990356,0,1,False,0.008932851681147644
1323,"('IQV', 'INCY')",-0.24174182148546136,0,0,False,-0.005042243898341174
1324,"('IQV', 'CRL')",0.9304731548206715,1,0,False,-0.008063742857255099
1325,"('IQV', 'HSIC')",0.7981158198057786,0,0,True,0.00876604579178671
1326,"('IQV', 'TFX')",0.7404590310734674,0,1,False,0.014819463203985184
1327,"('IQV', 'DVA')",0.7026654531457002,0,0,False,0.0276741222933915
1328,"('DXCM', 'CNC')",0.7859996491633923,0,0,False,0.039726431276743135
1329,"('DXCM', 'CAH')",0.20897625900141714,0,0,False,0.07823211288621969
1330,"('DXCM', 'MTD')",0.9321600071267642,0,0,False,0.05313838807052729
1331,"('DXCM', 'BIIB')",-0.3545411444256184,0,0,False,0.1104540347724022
1332,"('DXCM', 'WST')",0.9548149239467394,0,0,True,0.03820515362797362
1333,"('DXCM', 'WAT')",0.863389626982729,0,0,False,0.051638380176772816
1334,"('DXCM', 'ZBH')",0.6697806827899427,1,0,False,0.05643643563564672
1335,"('DXCM', 'STE')",0.9313325284686098,1,0,False,0.07823211288621969
1336,"('DXCM', 'COO')",0.8778260184966844,0,0,False,0.03152566655512295
1337,"('DXCM', 'LH')",0.8971437841409106,0,0,False,0.09290085358035996
1338,"('DXCM', 'PODD')",0.9508735969112652,1,1,False,0.00011630067775855735
1339,"('DXCM', 'HOLX')",0.9276757623940379,0,0,True,0.1124320899658912
1340,"('DXCM', 'DGX')",0.8986746630689832,0,0,False,0.07874062559347339
1341,"('DXCM', 'MOH')",0.9218962783699015,0,0,False,0.006369839220718848
1342,"('DXCM', 'BAX')",0.45948432446963966,0,0,False,0.049789094263876024
1343,"('DXCM', 'ALGN')",0.7560280425355898,0,1,False,0.014008515800841073
1344,"('DXCM', 'VTRS')",-0.8392664815090121,0,0,False,0.038777044348835214
1345,"('DXCM', 'RVTY')",0.9005601373257958,0,0,False,0.06345300155572259
1346,"('DXCM', 'TECH')",0.9285436345030753,0,0,False,0.07823211288621969
1347,"('DXCM', 'UHS')",0.46708023179058933,0,0,False,0.05384527574164433
1348,"('DXCM', 'INCY')",-0.23824167625036058,0,0,False,0.03987018016215551
1349,"('DXCM', 'CRL')",0.8946330597615384,0,0,False,0.036848681203241584
1350,"('DXCM', 'HSIC')",0.7209029749880502,0,0,False,0.05367846985228339
1351,"('DXCM', 'TFX')",0.6568745291453251,0,0,False,0.059731887264481864
1352,"('DXCM', 'DVA')",0.7538656700035523,0,0,False,0.07258654635388818
1353,"('CNC', 'CAH')",0.014974000942798606,0,0,False,0.03850568160947655
1354,"('CNC', 'MTD')",0.8582666574463661,0,0,False,0.013411956793784156
1355,"('CNC', 'BIIB')",-0.3862394818507609,0,0,False,0.07072760349565907
1356,"('CNC', 'WST')",0.7917630004814183,0,1,False,-0.0015212776487695118
1357,"('CNC', 'WAT')",0.8736076588837485,0,0,False,0.011911948900029681
1358,"('CNC', 'ZBH')",0.5872549107175821,0,0,False,0.016710004358903588
1359,"('CNC', 'STE')",0.8829241041420793,0,0,False,0.03850568160947655
1360,"('CNC', 'COO')",0.8491115520115698,0,0,False,-0.008200764721620186
1361,"('CNC', 'LH')",0.8605521398213055,0,0,False,0.053174422303616825
1362,"('CNC', 'PODD')",0.8183462011076883,0,0,False,-0.03961013059898458
1363,"('CNC', 'HOLX')",0.8281399349883627,0,0,False,0.07270565868914806
1364,"('CNC', 'DGX')",0.891575315240302,0,0,False,0.039014194316730255
1365,"('CNC', 'MOH')",0.8740621018266064,1,1,False,-0.03335659205602429
1366,"('CNC', 'BAX')",0.6387267425670995,0,0,False,0.01006266298713289
1367,"('CNC', 'ALGN')",0.7199869492023938,0,0,False,-0.02571791547590206
1368,"('CNC', 'VTRS')",-0.8189576753904726,0,0,False,-0.0009493869279079206
1369,"('CNC', 'RVTY')",0.8595692019659832,0,0,False,0.023726570278979446
1370,"('CNC', 'TECH')",0.8197131689523068,0,0,False,0.03850568160947655
1371,"('CNC', 'UHS')",0.4663963541120393,0,0,False,0.014118844464901192
1372,"('CNC', 'INCY')",-0.1671263083156399,0,0,False,0.00014374888541237446
1373,"('CNC', 'CRL')",0.7557959167739523,0,1,False,-0.0028777500735015504
1374,"('CNC', 'HSIC')",0.7352782677755332,0,0,False,0.013952038575540258
1375,"('CNC', 'TFX')",0.724571884665744,0,0,False,0.020005455987738733
1376,"('CNC', 'DVA')",0.5048779656828809,0,0,False,0.03286011507714505
1377,"('CAH', 'MTD')",0.1479110325486779,0,0,False,-0.025093724815692397
1378,"('CAH', 'BIIB')",0.029630767477684873,0,0,False,0.032221921886182524
1379,"('CAH', 'WST')",0.20771075360659993,0,0,False,-0.040026959258246064
1380,"('CAH', 'WAT')",0.07396757751725175,0,0,False,-0.02659373270944687
1381,"('CAH', 'ZBH')",-0.04830003825212517,0,1,False,-0.021795677250572965
1382,"('CAH', 'STE')",0.13152452339470314,0,0,False,0.0
1383,"('CAH', 'COO')",-0.03285645349945811,0,0,False,-0.04670644633109674
1384,"('CAH', 'LH')",0.1558243456747639,0,0,False,0.01466874069414027
1385,"('CAH', 'PODD')",0.08549420209042334,0,0,False,-0.07811581220846113
1386,"('CAH', 'HOLX')",0.2511105839178523,0,0,False,0.03419997707967151
1387,"('CAH', 'DGX')",0.18039463892073784,0,1,False,0.0005085127072537039
1388,"('CAH', 'MOH')",0.3060124851069072,0,0,False,-0.07186227366550084
1389,"('CAH', 'BAX')",-0.6329115434607143,0,1,False,-0.028443018622343663
1390,"('CAH', 'ALGN')",-0.22450809961818297,0,0,False,-0.06422359708537861
1391,"('CAH', 'VTRS')",0.0006557476893942026,0,0,False,-0.03945506853738447
1392,"('CAH', 'RVTY')",-0.05059274719650116,0,0,False,-0.014779111330497105
1393,"('CAH', 'TECH')",0.012197001724440474,0,0,False,0.0
1394,"('CAH', 'UHS')",0.18061934565203408,0,0,False,-0.02438683714457536
1395,"('CAH', 'INCY')",-0.033942623835301985,0,0,False,-0.03836193272406418
1396,"('CAH', 'CRL')",-0.03589375992205875,0,0,False,-0.0413834316829781
1397,"('CAH', 'HSIC')",0.2637619107415472,1,1,False,-0.024553643033936295
1398,"('CAH', 'TFX')",-0.39549452733279017,0,0,False,-0.01850022562173782
1399,"('CAH', 'DVA')",0.2170515817754257,0,1,False,-0.005645566532331503
1400,"('MTD', 'BIIB')",-0.42583042279490363,0,0,False,0.05731564670187492
1401,"('MTD', 'WST')",0.948005411399462,0,0,False,-0.014933234442553667
1402,"('MTD', 'WAT')",0.9634654748561435,1,1,False,-0.0015000078937544743
1403,"('MTD', 'ZBH')",0.703291742602322,0,0,False,0.0032980475651194323
1404,"('MTD', 'STE')",0.953327466705322,0,1,False,0.025093724815692397
1405,"('MTD', 'COO')",0.9271890388943994,0,1,False,-0.021612721515404342
1406,"('MTD', 'LH')",0.9594985376746479,1,1,True,0.039762465509832666
1407,"('MTD', 'PODD')",0.9531397332442453,0,0,True,-0.05302208739276873
1408,"('MTD', 'HOLX')",0.9572470394495866,0,1,True,0.05929370189536391
1409,"('MTD', 'DGX')",0.9614751465593758,1,0,True,0.0256022375229461
1410,"('MTD', 'MOH')",0.9324343669464686,0,0,False,-0.04676854884980844
1411,"('MTD', 'BAX')",0.5223100188014815,0,0,False,-0.0033492938066512663
1412,"('MTD', 'ALGN')",0.8178118300559043,0,0,False,-0.039129872269686214
1413,"('MTD', 'VTRS')",-0.8697504510204916,0,0,False,-0.014361343721692076
1414,"('MTD', 'RVTY')",0.9595681265679213,1,1,False,0.010314613485195292
1415,"('MTD', 'TECH')",0.9518687700687294,0,1,False,0.025093724815692397
1416,"('MTD', 'UHS')",0.529503986117829,0,1,False,0.0007068876711170367
1417,"('MTD', 'INCY')",-0.19511578359220685,0,0,False,-0.013268207908371781
1418,"('MTD', 'CRL')",0.9163676892186127,1,0,False,-0.016289706867285706
1419,"('MTD', 'HSIC')",0.8185210183869079,0,0,True,0.0005400817817561021
1420,"('MTD', 'TFX')",0.7018504302555066,0,1,False,0.006593499193954577
1421,"('MTD', 'DVA')",0.6981669989540855,0,0,False,0.019448158283360894
1422,"('BIIB', 'WST')",-0.4199669579768825,0,0,True,-0.0722488811444286
1423,"('BIIB', 'WAT')",-0.4108956597368076,0,0,True,-0.058815654595629395
1424,"('BIIB', 'ZBH')",-0.1642933985072362,0,0,True,-0.05401759913675549
1425,"('BIIB', 'STE')",-0.4806761194710555,0,0,True,-0.032221921886182524
1426,"('BIIB', 'COO')",-0.38000628700781236,0,0,True,-0.07892836821727926
1427,"('BIIB', 'LH')",-0.4048302119462485,0,0,True,-0.01755318119204225
1428,"('BIIB', 'PODD')",-0.3750374155327414,0,0,True,-0.11033773409464365
1429,"('BIIB', 'HOLX')",-0.45012388377402524,0,0,True,0.001978055193488988
1430,"('BIIB', 'DGX')",-0.43780088109498766,0,0,True,-0.03171340917892882
1431,"('BIIB', 'MOH')",-0.4470131269275627,0,0,True,-0.10408419555168336
1432,"('BIIB', 'BAX')",-0.31488959920307724,0,0,True,-0.06066494050852619
1433,"('BIIB', 'ALGN')",-0.25882538805002203,0,0,True,-0.09644551897156114
1434,"('BIIB', 'VTRS')",0.5969102575625098,0,1,True,-0.071676990423567
1435,"('BIIB', 'RVTY')",-0.4206975617475525,0,0,True,-0.04700103321667963
1436,"('BIIB', 'TECH')",-0.38976146709302406,0,0,True,-0.032221921886182524
1437,"('BIIB', 'UHS')",-0.14755437113482206,0,0,True,-0.056608759030757884
1438,"('BIIB', 'INCY')",0.11779170435167631,0,1,True,-0.0705838546102467
1439,"('BIIB', 'CRL')",-0.32022728628780395,0,0,True,-0.07360535356916062
1440,"('BIIB', 'HSIC')",-0.46638815353816837,0,0,True,-0.056775564920118815
1441,"('BIIB', 'TFX')",-0.33707627516800487,0,0,True,-0.05072214750792034
1442,"('BIIB', 'DVA')",-0.13430496411221962,0,0,True,-0.03786748841851403
1443,"('WST', 'WAT')",0.9005018300704314,0,0,False,0.013433226548799193
1444,"('WST', 'ZBH')",0.6683425471915847,0,0,False,0.0182312820076731
1445,"('WST', 'STE')",0.9582404366103502,0,0,False,0.040026959258246064
1446,"('WST', 'COO')",0.901319022175856,1,0,False,-0.006679487072850675
1447,"('WST', 'LH')",0.9475921717406496,0,0,False,0.05469569995238634
1448,"('WST', 'PODD')",0.914766074910943,0,0,False,-0.038088852950215066
1449,"('WST', 'HOLX')",0.9319087742211922,1,0,False,0.07422693633791758
1450,"('WST', 'DGX')",0.9137732456749958,0,0,False,0.04053547196549977
1451,"('WST', 'MOH')",0.9303750757733047,0,1,False,-0.031835314407254775
1452,"('WST', 'BAX')",0.4594166374920268,1,0,False,0.011583940635902401
1453,"('WST', 'ALGN')",0.811894346369806,1,0,False,-0.02419663782713255
1454,"('WST', 'VTRS')",-0.8371398188504752,0,0,False,0.0005718907208615912
1455,"('WST', 'RVTY')",0.9276141614524545,0,0,False,0.025247847927748958
1456,"('WST', 'TECH')",0.9502454043007363,0,0,False,0.040026959258246064
1457,"('WST', 'UHS')",0.4929027871730353,0,0,False,0.015640122113670704
1458,"('WST', 'INCY')",-0.26023949075156316,0,0,False,0.0016650265341818862
1459,"('WST', 'CRL')",0.9217211761027617,0,1,False,-0.0013564724247320387
1460,"('WST', 'HSIC')",0.7599970516160797,0,0,False,0.01547331622430977
1461,"('WST', 'TFX')",0.6529975125009382,1,0,False,0.021526733636508245
1462,"('WST', 'DVA')",0.8009239279191092,0,0,False,0.03438139272591456
1463,"('WAT', 'ZBH')",0.6871899373246796,0,0,False,0.004798055458873907
1464,"('WAT', 'STE')",0.9224314149161283,0,1,False,0.02659373270944687
1465,"('WAT', 'COO')",0.9127620733057912,0,1,False,-0.020112713621649868
1466,"('WAT', 'LH')",0.9609397255480695,1,1,True,0.041262473403587144
1467,"('WAT', 'PODD')",0.8939915586231956,0,0,False,-0.05152207949901426
1468,"('WAT', 'HOLX')",0.9038338256391764,0,1,False,0.06079370978911838
1469,"('WAT', 'DGX')",0.9397420287420749,1,0,True,0.027102245416700574
1470,"('WAT', 'MOH')",0.8966670863772394,0,0,False,-0.04526854095605397
1471,"('WAT', 'BAX')",0.5694001521419078,0,0,False,-0.001849285912896792
1472,"('WAT', 'ALGN')",0.8277753571330807,0,0,False,-0.03762986437593174
1473,"('WAT', 'VTRS')",-0.836101652014573,0,0,False,-0.012861335827937602
1474,"('WAT', 'RVTY')",0.9486797868151986,1,1,False,0.011814621378949767
1475,"('WAT', 'TECH')",0.9421000002049531,0,1,False,0.02659373270944687
1476,"('WAT', 'UHS')",0.5695818544591755,0,1,False,0.002206895564871511
1477,"('WAT', 'INCY')",-0.18739225004582669,0,0,False,-0.011768200014617307
1478,"('WAT', 'CRL')",0.9155264323019457,1,0,False,-0.014789698973531232
1479,"('WAT', 'HSIC')",0.8118874366218551,0,0,True,0.0020400896755105764
1480,"('WAT', 'TFX')",0.7200154408173433,0,1,False,0.008093507087709052
1481,"('WAT', 'DVA')",0.651588694566127,0,0,False,0.020948166177115368
1482,"('ZBH', 'STE')",0.6960530399230943,1,0,True,0.021795677250572965
1483,"('ZBH', 'COO')",0.8121590326929987,0,0,True,-0.024910769080523774
1484,"('ZBH', 'LH')",0.7114326628647003,0,0,True,0.03646441794471324
1485,"('ZBH', 'PODD')",0.7452661264982777,1,0,True,-0.056320134957888165
1486,"('ZBH', 'HOLX')",0.722319128175575,0,0,True,0.055995654330244476
1487,"('ZBH', 'DGX')",0.6982401658965782,0,1,False,0.022304189957826667
1488,"('ZBH', 'MOH')",0.563011759338998,0,0,False,-0.050066596414927875
1489,"('ZBH', 'BAX')",0.6464567433278992,0,1,False,-0.006647341371770699
1490,"('ZBH', 'ALGN')",0.7707685408111863,0,0,True,-0.04242791983480565
1491,"('ZBH', 'VTRS')",-0.6393228621883804,0,0,True,-0.01765939128681151
1492,"('ZBH', 'RVTY')",0.6984019259803995,0,0,True,0.00701656592007586
1493,"('ZBH', 'TECH')",0.7224820855835196,0,0,True,0.021795677250572965
1494,"('ZBH', 'UHS')",0.6769697981881113,0,0,True,-0.0025911598940023955
1495,"('ZBH', 'INCY')",0.007285004482615145,0,0,True,-0.016566255473491213
1496,"('ZBH', 'CRL')",0.7414109669626239,0,0,True,-0.01958775443240514
1497,"('ZBH', 'HSIC')",0.6316545521561289,0,1,True,-0.00275796578336333
1498,"('ZBH', 'TFX')",0.8239767174150253,0,0,True,0.003295451628835145
1499,"('ZBH', 'DVA')",0.6138481953615642,0,1,True,0.01615011071824146
1500,"('STE', 'COO')",0.9447322048195931,0,1,True,-0.04670644633109674
1501,"('STE', 'LH')",0.9445466274878471,0,1,False,0.01466874069414027
1502,"('STE', 'PODD')",0.9332937808096483,1,0,False,-0.07811581220846113
1503,"('STE', 'HOLX')",0.9404528176936333,0,1,False,0.03419997707967151
1504,"('STE', 'DGX')",0.93214066107147,0,0,False,0.0005085127072537039
1505,"('STE', 'MOH')",0.9527120906013482,0,0,False,-0.07186227366550084
1506,"('STE', 'BAX')",0.5692227957962874,0,0,False,-0.028443018622343663
1507,"('STE', 'ALGN')",0.7961505574733653,0,0,False,-0.06422359708537861
1508,"('STE', 'VTRS')",-0.9021674704030581,0,0,False,-0.03945506853738447
1509,"('STE', 'RVTY')",0.9336524374726366,0,1,False,-0.014779111330497105
1510,"('STE', 'TECH')",0.9411843658702166,0,1,False,0.0
1511,"('STE', 'UHS')",0.5407621657675908,0,1,False,-0.02438683714457536
1512,"('STE', 'INCY')",-0.2710082730838075,0,0,False,-0.03836193272406418
1513,"('STE', 'CRL')",0.8882367032542358,0,0,False,-0.0413834316829781
1514,"('STE', 'HSIC')",0.7794507107443105,0,0,False,-0.024553643033936295
1515,"('STE', 'TFX')",0.7358682566477515,0,1,False,-0.01850022562173782
1516,"('STE', 'DVA')",0.7046588314967605,0,0,False,-0.005645566532331503
1517,"('COO', 'LH')",0.9196465758778608,0,1,False,0.06137518702523701
1518,"('COO', 'PODD')",0.9090523911025412,0,0,False,-0.03140936587736439
1519,"('COO', 'HOLX')",0.8948623436252073,1,1,False,0.08090642341076826
1520,"('COO', 'DGX')",0.9087179171756282,0,0,False,0.04721495903835044
1521,"('COO', 'MOH')",0.8481828479222344,0,0,False,-0.0251558273344041
1522,"('COO', 'BAX')",0.7098160485681453,1,0,False,0.018263427708753076
1523,"('COO', 'ALGN')",0.8784712377047819,1,0,False,-0.017517150754281875
1524,"('COO', 'VTRS')",-0.8752463948171789,0,0,True,0.007251377793712266
1525,"('COO', 'RVTY')",0.9222512053018105,0,1,False,0.03192733500059963
1526,"('COO', 'TECH')",0.9240246791431703,0,1,False,0.04670644633109674
1527,"('COO', 'UHS')",0.6171479654568941,0,1,False,0.02231960918652138
1528,"('COO', 'INCY')",-0.17110279644454718,0,0,False,0.008344513607032561
1529,"('COO', 'CRL')",0.8992800220093167,0,0,False,0.005323014648118636
1530,"('COO', 'HSIC')",0.7512192442726767,0,0,False,0.022152803297160444
1531,"('COO', 'TFX')",0.8600064755486736,1,1,False,0.02820622070935892
1532,"('COO', 'DVA')",0.6590672955294566,0,0,False,0.041060879798765236
1533,"('LH', 'PODD')",0.8952407880433157,0,0,False,-0.0927845529026014
1534,"('LH', 'HOLX')",0.9222925190761038,0,1,False,0.01953123638553124
1535,"('LH', 'DGX')",0.9589739610077974,1,0,False,-0.014160227986886566
1536,"('LH', 'MOH')",0.9148592960512604,0,0,False,-0.08653101435964111
1537,"('LH', 'BAX')",0.5351362091941725,0,0,False,-0.043111759316483936
1538,"('LH', 'ALGN')",0.8574595567220803,0,0,False,-0.07889233777951889
1539,"('LH', 'VTRS')",-0.8199125800897831,0,0,False,-0.054123809231524746
1540,"('LH', 'RVTY')",0.9428873272900827,1,1,False,-0.029447852024637376
1541,"('LH', 'TECH')",0.9527994422090176,0,1,True,-0.01466874069414027
1542,"('LH', 'UHS')",0.5808908684144725,0,1,False,-0.03905557783871563
1543,"('LH', 'INCY')",-0.20534193254852323,0,0,False,-0.05303067341820445
1544,"('LH', 'CRL')",0.9319063121494884,1,0,False,-0.056052172377118376
1545,"('LH', 'HSIC')",0.8092725137303152,0,0,False,-0.039222383728076564
1546,"('LH', 'TFX')",0.7052740352973315,0,1,False,-0.03316896631587809
1547,"('LH', 'DVA')",0.7509430218332975,0,0,False,-0.020314307226471776
1548,"('PODD', 'HOLX')",0.9278985997570403,0,0,True,0.11231578928813264
1549,"('PODD', 'DGX')",0.9052734892812929,0,0,False,0.07862432491571483
1550,"('PODD', 'MOH')",0.8985806808838716,0,0,False,0.006253538542960291
1551,"('PODD', 'BAX')",0.5587205570734864,0,0,False,0.04967279358611747
1552,"('PODD', 'ALGN')",0.7907141578786643,0,1,False,0.013892215123082516
1553,"('PODD', 'VTRS')",-0.8750631186849593,0,0,False,0.03866074367107666
1554,"('PODD', 'RVTY')",0.9217827338145823,0,0,False,0.06333670087796403
1555,"('PODD', 'TECH')",0.9354142148805084,0,0,False,0.07811581220846113
1556,"('PODD', 'UHS')",0.4709718716741891,0,0,False,0.05372897506388577
1557,"('PODD', 'INCY')",-0.2543324564064996,0,0,False,0.03975387948439695
1558,"('PODD', 'CRL')",0.8883482698284545,0,0,False,0.03673238052548303
1559,"('PODD', 'HSIC')",0.712037404892746,0,0,False,0.05356216917452483
1560,"('PODD', 'TFX')",0.7410245547478315,0,0,False,0.05961558658672331
1561,"('PODD', 'DVA')",0.7065592329166593,0,0,False,0.07247024567612963
1562,"('HOLX', 'DGX')",0.9433700398342929,0,0,False,-0.03369146437241781
1563,"('HOLX', 'MOH')",0.9223738290794717,0,0,False,-0.10606225074517235
1564,"('HOLX', 'BAX')",0.4569229681471704,1,0,False,-0.06264299570201518
1565,"('HOLX', 'ALGN')",0.7495015237080983,1,0,False,-0.09842357416505013
1566,"('HOLX', 'VTRS')",-0.852148176539004,0,0,False,-0.07365504561705599
1567,"('HOLX', 'RVTY')",0.905045061841941,0,1,False,-0.04897908841016862
1568,"('HOLX', 'TECH')",0.9005481908374218,0,1,False,-0.03419997707967151
1569,"('HOLX', 'UHS')",0.5801668100523778,0,1,False,-0.05858681422424687
1570,"('HOLX', 'INCY')",-0.10286702408088544,0,0,False,-0.0725619098037357
1571,"('HOLX', 'CRL')",0.8572285782500537,0,0,False,-0.07558340876264961
1572,"('HOLX', 'HSIC')",0.8294672852345344,0,0,True,-0.05875362011360781
1573,"('HOLX', 'TFX')",0.6767627493965659,1,1,False,-0.052700202701409335
1574,"('HOLX', 'DVA')",0.6948245010757188,0,0,False,-0.039845543612003015
1575,"('DGX', 'MOH')",0.912660830520069,0,0,False,-0.07237078637275454
1576,"('DGX', 'BAX')",0.5435881922509458,0,1,False,-0.028951531329597366
1577,"('DGX', 'ALGN')",0.7803288042402653,0,0,False,-0.06473210979263232
1578,"('DGX', 'VTRS')",-0.8697102085414639,0,0,True,-0.039963581244638176
1579,"('DGX', 'RVTY')",0.9114499049839023,1,0,False,-0.015287624037750809
1580,"('DGX', 'TECH')",0.8999989650897757,0,0,False,-0.0005085127072537039
1581,"('DGX', 'UHS')",0.5347715053383018,0,0,False,-0.024895349851829063
1582,"('DGX', 'INCY')",-0.11645825968337596,0,0,False,-0.03887044543131788
1583,"('DGX', 'CRL')",0.8597841568402563,1,0,False,-0.041891944390231806
1584,"('DGX', 'HSIC')",0.8331854983666881,0,1,True,-0.025062155741189997
1585,"('DGX', 'TFX')",0.7057685674761904,0,0,False,-0.019008738328991522
1586,"('DGX', 'DVA')",0.6305391997413181,0,1,False,-0.0061540792395852065
1587,"('MOH', 'BAX')",0.38256233250933963,0,0,False,0.043419255043157176
1588,"('MOH', 'ALGN')",0.6822134673911131,0,0,False,0.007638676580122225
1589,"('MOH', 'VTRS')",-0.8499287575584984,0,0,False,0.032407205128116366
1590,"('MOH', 'RVTY')",0.884394617787196,0,0,False,0.05708316233500373
1591,"('MOH', 'TECH')",0.8962443956353939,0,0,False,0.07186227366550084
1592,"('MOH', 'UHS')",0.46120447294914857,0,0,False,0.04747543652092548
1593,"('MOH', 'INCY')",-0.31833899027048085,0,0,False,0.03350034094143666
1594,"('MOH', 'CRL')",0.8259324467352235,0,1,False,0.030478841982522736
1595,"('MOH', 'HSIC')",0.7615598311463027,0,0,False,0.04730863063156454
1596,"('MOH', 'TFX')",0.5640680006285135,0,0,False,0.053362048043763016
1597,"('MOH', 'DVA')",0.6792616151789994,0,0,False,0.06621670713316934
1598,"('BAX', 'ALGN')",0.7216841121410843,1,0,False,-0.03578057846303495
1599,"('BAX', 'VTRS')",-0.6284702826136943,0,0,False,-0.01101204991504081
1600,"('BAX', 'RVTY')",0.6409092603285598,0,0,False,0.013663907291846559
1601,"('BAX', 'TECH')",0.5968355852931113,0,0,False,0.028443018622343663
1602,"('BAX', 'UHS')",0.33376541603612814,0,0,False,0.004056181477768303
1603,"('BAX', 'INCY')",0.031196328621190757,0,0,False,-0.009918914101720515
1604,"('BAX', 'CRL')",0.6091540030504363,0,0,False,-0.01294041306063444
1605,"('BAX', 'HSIC')",0.3685305820966957,0,1,False,0.0038893755884073684
1606,"('BAX', 'TFX')",0.9258130165863773,1,0,False,0.009942793000605844
